id,vote_count,vote_average
6311,2.0,6.5
6312,33.0,6.4
6313,197.0,5.7
6314,607.0,5.9
6315,256.0,5.8
6316,1100.0,6.2
6317,2461.0,6.7
6318,222.0,5.8
6319,351.0,5.1
6320,183.0,7.5
6321,32.0,4.4
6322,591.0,6.1
6323,191.0,6.8
6324,58.0,5.1
6325,45.0,5.4
6326,47.0,6.9
6327,303.0,6.8
6328,275.0,6.4
6329,196.0,5.5
6330,45.0,5.4
6331,2620.0,5.9
6332,115.0,7.3
6333,384.0,6.8
6334,9.0,5.2
6335,171.0,4.6
6336,1715.0,7.9
6337,905.0,5.4
6338,9.0,5.2
6339,31.0,6.4
6340,11.0,5.5
6341,281.0,6.8
6342,895.0,7.1
6343,4378.0,7.0
6344,238.0,5.9
6345,31.0,4.8
6346,1299.0,6.3
6347,609.0,4.2
6348,439.0,7.3
6349,651.0,6.1
6350,80.0,5.0
6351,1176.0,7.1
6352,390.0,6.6
6353,118.0,6.5
6354,9.0,5.6
6355,34.0,7.1
6356,276.0,6.7
6357,9.0,6.4
6358,63.0,6.2
6359,28.0,5.6
6360,127.0,7.6
6361,2991.0,7.5
6362,367.0,7.1
6363,284.0,7.4
6364,187.0,5.2
6365,817.0,5.5
6366,315.0,6.0
6367,233.0,6.7
6368,918.0,6.0
6369,242.0,5.9
6370,606.0,5.4
6371,5.0,6.1
6372,943.0,6.6
6373,94.0,5.4
6374,84.0,6.3
6375,94.0,5.5
6376,69.0,5.4
6377,293.0,7.1
6378,9.0,6.2
6379,1799.0,6.0
6380,185.0,6.8
6381,7263.0,6.4
6382,111.0,4.9
6383,2827.0,5.5
6384,348.0,5.4
6385,1182.0,6.5
6386,1270.0,6.5
6387,221.0,6.3
6388,27.0,7.6
6389,28.0,7.2
6390,3854.0,7.5
6391,327.0,5.5
6392,80.0,5.5
6393,4361.0,7.3
6394,1960.0,7.6
6395,27.0,6.4
6396,33.0,8.1
6397,239.0,7.4
6398,802.0,6.1
6399,457.0,7.7
6400,676.0,7.8
6401,17.0,3.5
6402,129.0,5.5
6403,10.0,6.9
6404,247.0,6.7
6405,122.0,5.9
6406,241.0,7.4
6407,1100.0,6.7
6408,185.0,6.9
6409,4505.0,6.6
6410,331.0,7.5
6411,6.0,4.7
6412,578.0,4.8
6413,104.0,6.5
6414,10581.0,7.7
6415,52.0,5.3
6416,388.0,5.0
6417,1456.0,7.3
6418,510.0,5.9
6419,3452.0,7.8
6420,1618.0,5.4
6421,397.0,7.8
6422,20.0,6.5
6423,31.0,5.2
6424,645.0,5.7
6425,761.0,5.5
6426,143.0,6.8
6427,13.0,7.2
6428,2.0,5.0
6429,641.0,3.3
6430,2015.0,6.9
6431,758.0,7.2
6432,2386.0,7.9
6433,491.0,7.4
6434,150.0,6.0
6435,145.0,6.7
6436,746.0,5.6
6437,133.0,7.1
6438,104.0,6.3
6439,59.0,6.7
6440,1556.0,7.0
6441,177.0,5.9
6442,34.0,7.4
6443,2531.0,6.9
6444,27.0,6.6
6445,3715.0,5.4
6446,594.0,7.1
6447,55.0,5.8
6448,174.0,7.6
6449,196.0,5.5
6450,1.0,5.0
6451,304.0,5.6
6452,511.0,6.4
6453,676.0,5.4
6454,399.0,5.3
6455,49.0,5.9
6456,599.0,6.4
6457,1590.0,6.9
6458,55.0,6.8
6459,146.0,4.3
6460,898.0,6.2
6461,1752.0,6.2
6462,2340.0,6.1
6463,13.0,2.7
6464,440.0,5.8
6465,724.0,6.9
6466,367.0,7.0
6467,249.0,5.0
6468,26.0,6.0
6469,40.0,7.1
6470,99.0,6.8
6471,22.0,4.3
6472,1312.0,5.7
6473,464.0,6.2
6474,81.0,5.8
6475,139.0,7.1
6476,5787.0,6.5
6477,206.0,7.2
6478,364.0,5.9
6479,4492.0,6.8
6480,937.0,6.1
6481,129.0,7.0
6482,40.0,6.7
6483,76.0,6.2
6484,314.0,7.0
6485,954.0,5.9
6486,2.0,4.0
6487,451.0,5.7
6488,190.0,5.9
6489,7.0,4.9
6490,8.0,7.2
6491,1913.0,7.5
6492,154.0,6.4
6493,1415.0,7.0
6494,281.0,7.8
6495,112.0,7.4
6496,4168.0,7.2
6497,1198.0,6.6
6498,1229.0,6.6
6499,463.0,5.9
6500,3.0,6.3
6501,170.0,5.7
6502,1954.0,5.9
6503,526.0,6.3
6504,119.0,7.2
6505,288.0,5.5
6506,58.0,6.6
6507,30.0,6.6
6508,1169.0,6.0
6509,54.0,6.8
6510,40.0,5.7
6511,167.0,5.8
6512,677.0,8.1
6513,353.0,6.7
6514,157.0,6.5
6515,2775.0,5.6
6516,21.0,6.0
6517,1154.0,7.3
6518,142.0,6.4
6519,1707.0,6.5
6520,36.0,6.5
6521,2297.0,5.4
6522,521.0,7.2
6523,2840.0,6.3
6524,287.0,5.5
6525,1106.0,8.0
6526,3545.0,6.1
6527,36.0,4.0
6528,14.0,6.2
6529,43.0,6.6
6530,139.0,5.1
6531,410.0,7.4
6532,527.0,6.7
6533,172.0,5.7
6534,2384.0,6.8
6535,352.0,6.3
6536,239.0,6.7
6537,676.0,5.9
6538,245.0,5.7
6539,10460.0,7.1
6540,48.0,5.6
6541,572.0,6.7
6542,90.0,6.1
6543,2.0,3.0
6544,220.0,7.5
6545,37.0,5.8
6546,8126.0,6.9
6547,18.0,7.5
6548,1906.0,7.2
6549,3764.0,6.5
6550,760.0,5.2
6551,121.0,5.3
6552,26.0,5.1
6553,8.0,5.6
6554,546.0,6.2
6555,1665.0,7.4
6556,873.0,6.2
6557,39.0,6.0
6558,914.0,6.8
6559,572.0,7.3
6560,4232.0,6.9
6561,102.0,6.0
6562,2240.0,7.4
6563,236.0,7.8
6564,70.0,6.3
6565,682.0,7.0
6566,175.0,4.9
6567,406.0,6.7
6568,894.0,5.6
6569,40.0,6.2
6570,306.0,6.9
6571,358.0,5.1
6572,0.0,0.0
6573,541.0,7.5
6574,242.0,5.5
6575,38.0,4.5
6576,1374.0,7.2
6577,92.0,4.5
6578,129.0,6.1
6579,279.0,7.3
6580,15.0,7.7
6581,1930.0,7.0
6582,34.0,7.1
6583,0.0,0.0
6584,7.0,4.6
6585,406.0,7.2
6586,896.0,5.9
6587,334.0,5.9
6588,287.0,7.3
6589,1473.0,7.3
6590,2888.0,6.4
6591,554.0,6.9
6592,1463.0,6.6
6593,726.0,6.1
6594,4842.0,7.8
6595,6.0,7.6
6596,322.0,6.7
6597,47.0,5.4
6598,1241.0,6.4
6599,23.0,7.2
6600,568.0,5.5
6601,3997.0,8.6
6602,11598.0,7.1
6603,467.0,6.6
6604,1013.0,7.0
6605,1584.0,6.2
6606,41.0,6.4
6607,806.0,5.9
6608,2.0,6.0
6609,43.0,6.8
6610,270.0,6.7
6611,82.0,7.0
6612,12924.0,8.4
6613,296.0,5.9
6614,885.0,5.2
6615,40.0,7.9
6616,912.0,4.8
6617,1682.0,6.1
6618,180.0,6.2
6619,50.0,7.4
6620,56.0,5.8
6621,372.0,7.6
6622,697.0,5.9
6623,1789.0,5.7
6624,683.0,5.5
6625,1894.0,5.6
6626,404.0,6.3
6627,1105.0,8.1
6628,50.0,7.7
6629,328.0,6.4
6630,33.0,4.6
6631,444.0,7.4
6632,39.0,8.2
6633,16.0,7.1
6634,81.0,6.8
6635,64.0,6.7
6636,1157.0,6.2
6637,809.0,5.1
6638,14.0,6.7
6639,1035.0,7.3
6640,210.0,6.5
6641,2887.0,7.3
6642,2846.0,6.2
6643,12.0,4.3
6644,75.0,5.7
6645,827.0,6.2
6646,1430.0,7.8
6647,37.0,6.3
6648,218.0,7.0
6649,62.0,6.4
6650,150.0,6.9
6651,343.0,5.9
6652,4.0,4.8
6653,246.0,4.5
6654,1775.0,6.4
6655,393.0,5.9
6656,176.0,7.1
6657,1870.0,6.3
6658,161.0,8.4
6659,136.0,5.7
6660,64.0,7.0
6661,23.0,5.5
6662,378.0,7.0
6663,3716.0,6.5
6664,114.0,7.8
6665,8.0,6.8
6666,464.0,7.3
6667,5126.0,6.8
6668,228.0,6.4
6669,97.0,6.4
6670,43.0,6.1
6671,108.0,6.6
6672,339.0,6.8
6673,3005.0,6.9
6674,9897.0,7.2
6675,3868.0,8.3
6676,33.0,5.3
6677,90.0,7.2
6678,25.0,7.2
6679,3923.0,6.0
6680,681.0,6.4
6681,6969.0,7.3
6682,1023.0,7.5
6683,561.0,5.7
6684,33.0,4.9
6685,118.0,5.6
6686,541.0,6.1
6687,1855.0,7.5
6688,304.0,6.3
6689,3375.0,8.0
6690,8384.0,7.5
6691,28.0,5.7
6692,3727.0,6.0
6693,35.0,4.1
6694,1663.0,6.3
6695,1307.0,4.4
6696,2295.0,6.2
6697,47.0,5.7
6698,105.0,6.6
6699,291.0,5.7
6700,2747.0,6.7
6701,173.0,6.7
6702,617.0,6.3
6703,68.0,6.4
6704,34.0,4.2
6705,2077.0,6.8
6706,2965.0,7.7
6707,604.0,7.7
6708,1756.0,7.8
6709,29.0,5.5
6710,2215.0,6.6
6711,1154.0,6.2
6712,1379.0,6.1
6713,686.0,6.0
6714,14.0,5.9
6715,33.0,5.7
6716,92.0,5.2
6717,4649.0,5.5
6718,470.0,7.1
6719,279.0,5.8
6720,18.0,7.3
6721,311.0,6.0
6722,40.0,5.3
6723,1189.0,6.8
6724,2983.0,7.8
6725,6.0,5.8
6726,1879.0,6.9
6727,519.0,6.9
6728,29.0,6.7
6729,124.0,7.3
6730,105.0,5.9
6731,47.0,6.0
6732,129.0,6.9
6733,1265.0,7.4
6734,98.0,6.6
6735,546.0,6.3
6736,76.0,8.0
6737,10.0,2.2
6738,314.0,6.8
6739,745.0,6.3
6740,4.0,5.8
6741,13.0,6.1
6742,137.0,4.7
6743,2321.0,6.2
6744,794.0,8.1
6745,122.0,7.8
6746,819.0,6.6
6747,83.0,7.2
6748,2.0,6.5
6749,203.0,6.4
6750,9.0,7.1
6751,8.0,5.3
6752,2564.0,7.3
6753,74.0,7.3
6754,604.0,5.5
6755,146.0,6.3
6756,4084.0,6.4
6757,661.0,5.1
6758,95.0,6.2
6759,1476.0,6.2
6760,429.0,6.2
6761,305.0,7.0
6762,9.0,5.1
6763,683.0,8.0
6764,12.0,7.0
6765,1442.0,6.2
6766,16.0,6.8
6767,147.0,5.9
6768,764.0,6.0
6769,1225.0,7.8
6770,105.0,5.1
6771,75.0,7.1
6772,87.0,6.4
6773,744.0,6.6
6774,8088.0,8.4
6775,6269.0,7.1
6776,35.0,7.2
6777,1279.0,6.8
6778,1220.0,6.8
6779,120.0,5.9
6780,821.0,5.9
6781,65.0,4.9
6782,3067.0,6.3
6783,294.0,7.2
6784,11.0,7.3
6785,1726.0,6.0
6786,40.0,5.6
6787,248.0,5.3
6788,11.0,6.0
6789,43.0,6.2
6790,608.0,6.8
6791,866.0,6.6
6792,2319.0,6.8
6793,1505.0,7.4
6794,609.0,7.8
6795,44.0,6.6
6796,8167.0,7.7
6797,696.0,7.2
6798,143.0,5.1
6799,19.0,7.3
6800,165.0,4.3
6801,570.0,6.0
6802,60.0,5.8
6803,169.0,4.0
6804,1.0,4.0
6805,253.0,5.1
6806,50.0,7.2
6807,1195.0,6.4
6808,6.0,5.0
6809,1974.0,7.9
6810,423.0,6.5
6811,154.0,5.5
6812,55.0,5.7
6813,370.0,6.0
6814,233.0,4.0
6815,143.0,5.9
6816,747.0,7.7
6817,4.0,5.4
6818,0.0,0.0
6819,2608.0,5.8
6820,1138.0,7.4
6821,215.0,6.0
6822,113.0,6.9
6823,317.0,6.3
6824,1445.0,5.5
6825,122.0,7.2
6826,70.0,6.8
6827,225.0,6.5
6828,0.0,0.0
6829,23.0,6.6
6830,390.0,5.8
6831,393.0,4.1
6832,207.0,7.1
6833,197.0,6.1
6834,267.0,6.9
6835,2841.0,7.4
6836,422.0,6.5
6837,591.0,5.6
6838,214.0,6.3
6839,25.0,7.1
6840,365.0,6.6
6841,71.0,5.6
6842,288.0,5.1
6843,372.0,6.9
6844,55.0,6.0
6845,306.0,7.8
6846,263.0,5.7
6847,11.0,6.1
6848,410.0,6.4
6849,349.0,5.8
6850,904.0,5.9
6851,9850.0,7.9
6852,282.0,6.7
6853,109.0,7.2
6854,1846.0,6.2
6855,1086.0,7.4
6856,34.0,7.0
6857,68.0,6.6
6858,14.0,4.4
6859,238.0,6.0
6860,160.0,4.1
6861,269.0,5.2
6862,148.0,6.8
6863,7694.0,7.0
6864,789.0,5.9
6865,60.0,5.7
6866,874.0,6.1
6867,698.0,6.5
6868,8214.0,7.3
6869,321.0,6.6
6870,11.0,5.0
6871,2119.0,6.5
6872,26.0,5.5
6873,180.0,6.5
6874,519.0,5.2
6875,13.0,4.7
6876,107.0,5.1
6877,39.0,5.8
6878,22.0,4.4
6879,128.0,5.5
6880,1.0,6.5
6881,4.0,5.5
6882,455.0,6.2
6883,485.0,6.0
6884,358.0,6.0
6885,28.0,7.0
6886,205.0,6.3
6887,944.0,5.3
6888,4817.0,6.5
6889,35.0,6.7
6890,71.0,4.9
6891,1097.0,6.2
6892,341.0,6.6
6893,812.0,7.2
6894,385.0,6.5
6895,85.0,6.7
6896,31.0,6.5
6897,3.0,6.2
6898,1566.0,7.1
6899,165.0,6.9
6900,26.0,6.3
6901,1637.0,7.0
6902,110.0,6.3
6903,77.0,5.1
6904,9634.0,8.3
6905,345.0,5.9
6906,1338.0,7.1
6907,376.0,5.0
6908,251.0,7.1
6909,105.0,6.6
6910,42.0,6.1
6911,549.0,7.8
6912,502.0,6.9
6913,3193.0,5.6
6914,6322.0,5.4
6915,374.0,8.0
6916,273.0,5.4
6917,8121.0,6.5
6918,508.0,6.0
6919,12.0,6.1
6920,2401.0,6.6
6921,731.0,5.9
6922,544.0,7.5
6923,72.0,6.9
6924,2.0,5.0
6925,46.0,5.2
6926,20.0,5.8
6927,84.0,6.8
6928,153.0,6.3
6929,91.0,6.7
6930,1291.0,6.4
6931,308.0,6.2
6932,47.0,4.2
6933,71.0,7.2
6934,554.0,6.4
6935,16.0,7.1
6936,25.0,5.7
6937,1875.0,7.1
6938,56.0,5.6
6939,324.0,5.5
6940,5830.0,7.7
6941,1963.0,7.6
6942,125.0,7.0
6943,86.0,6.7
6944,1880.0,6.8
6945,49.0,6.3
6946,1872.0,7.1
6947,834.0,6.7
6948,692.0,7.0
6949,759.0,6.3
6950,5014.0,6.6
6951,5.0,7.4
6952,554.0,6.5
6953,284.0,8.0
6954,37.0,5.4
6955,165.0,6.8
6956,240.0,6.5
6957,162.0,7.5
6958,20.0,6.8
6959,142.0,6.4
6960,635.0,5.9
6961,1572.0,7.0
6962,3805.0,7.3
6963,187.0,5.5
6964,2629.0,6.5
6965,19.0,6.1
6966,652.0,7.6
6967,674.0,5.4
6968,30.0,5.9
6969,279.0,7.5
6970,459.0,6.0
6971,850.0,6.7
6972,4.0,5.0
6973,228.0,6.6
6974,358.0,5.4
6975,235.0,5.5
6976,894.0,7.3
6977,50.0,5.6
6978,1209.0,6.5
6979,3649.0,7.3
6980,94.0,6.4
6981,17.0,6.1
6982,1063.0,6.1
6983,31.0,5.5
6984,418.0,5.8
6985,8594.0,7.3
6986,242.0,6.6
6987,28.0,6.4
6988,589.0,7.4
6989,43.0,7.0
6990,1331.0,6.6
6991,11.0,5.5
6992,107.0,4.4
6993,20.0,7.9
6994,17.0,6.2
6995,112.0,5.2
6996,388.0,6.8
6997,1.0,5.0
6998,74.0,6.4
6999,2304.0,7.4
7000,1.0,5.0
7001,85.0,5.9
7002,116.0,7.8
7003,419.0,7.4
7004,21.0,4.5
7005,63.0,4.5
7006,13.0,6.6
7007,694.0,6.6
7008,938.0,6.1
7009,157.0,7.3
7010,260.0,6.4
7011,13.0,4.8
7012,17.0,6.0
7013,156.0,6.8
7014,18.0,6.3
7015,675.0,6.4
7016,2184.0,5.9
7017,17.0,5.6
7018,222.0,7.0
7019,825.0,6.3
7020,190.0,4.6
7021,1825.0,7.8
7022,623.0,7.4
7023,1064.0,6.3
7024,619.0,7.7
7025,294.0,7.4
7026,980.0,6.9
7027,316.0,6.8
7028,19.0,5.8
7029,1813.0,6.1
7030,257.0,5.4
7031,269.0,6.7
7032,104.0,6.1
7033,76.0,6.5
7034,512.0,7.0
7035,139.0,6.4
7036,105.0,7.5
7037,234.0,6.0
7038,5.0,6.0
7039,83.0,5.3
7040,422.0,5.7
7041,404.0,6.8
7042,219.0,4.9
7043,121.0,5.4
7044,132.0,6.7
7045,272.0,6.8
7046,2676.0,6.5
7047,717.0,6.1
7048,61.0,4.3
7049,1440.0,7.1
7050,5.0,6.8
7051,137.0,6.5
7052,141.0,6.0
7053,27.0,6.9
7054,464.0,4.8
7055,666.0,7.5
7056,3650.0,5.8
7057,270.0,6.5
7058,83.0,5.7
7059,221.0,7.1
7060,84.0,6.9
7061,476.0,7.0
7062,248.0,7.0
7063,128.0,5.9
7064,3970.0,6.2
7065,773.0,7.0
7066,190.0,7.0
7067,7.0,4.6
7068,1784.0,7.1
7069,42.0,6.9
7070,660.0,4.8
7071,2584.0,6.2
7072,26.0,6.6
7073,33.0,5.4
7074,61.0,5.2
7075,82.0,6.9
7076,454.0,5.1
7077,2863.0,6.8
7078,590.0,5.8
7079,136.0,6.4
7080,50.0,7.1
7081,651.0,7.4
7082,58.0,7.1
7083,43.0,6.4
7084,339.0,7.2
7085,322.0,6.5
7086,2.0,5.8
7087,502.0,6.0
7088,651.0,5.8
7089,42.0,6.1
7090,66.0,6.1
7091,95.0,6.1
7092,1405.0,5.4
7093,426.0,7.4
7094,104.0,7.0
7095,328.0,6.7
7096,164.0,4.9
7097,6390.0,6.8
7098,505.0,6.3
7099,1643.0,6.9
7100,288.0,6.6
7101,3246.0,8.4
7102,14.0,6.5
7103,268.0,7.4
7104,11.0,4.5
7105,802.0,7.7
7106,265.0,5.8
7107,118.0,5.6
7108,233.0,5.5
7109,332.0,6.7
7110,48.0,6.9
7111,77.0,6.2
7112,3795.0,6.7
7113,1623.0,7.2
7114,427.0,7.7
7115,306.0,6.3
7116,745.0,5.9
7117,15.0,6.1
7118,668.0,7.5
7119,1664.0,7.4
7120,34.0,7.0
7121,23.0,5.5
7122,7.0,4.9
7123,73.0,6.3
7124,5153.0,6.8
7125,1479.0,5.6
7126,14478.0,8.4
7127,246.0,5.9
7128,896.0,5.9
7129,52.0,6.3
7130,269.0,6.4
7131,418.0,7.4
7132,565.0,6.1
7133,2108.0,5.8
7134,632.0,6.1
7135,2938.0,6.5
7136,1421.0,7.6
7137,349.0,6.2
7138,321.0,7.0
7139,49.0,6.0
7140,885.0,6.3
7141,110.0,6.4
7142,186.0,6.2
7143,509.0,7.4
7144,48.0,6.2
7145,572.0,7.0
7146,12.0,6.0
7147,1501.0,6.8
7148,3489.0,6.8
7149,337.0,5.6
7150,39.0,6.7
7151,176.0,7.2
7152,780.0,6.6
7153,226.0,5.8
7154,97.0,6.4
7155,876.0,6.6
7156,49.0,4.4
7157,933.0,6.1
7158,44.0,7.0
7159,35.0,6.8
7160,153.0,6.6
7161,671.0,5.8
7162,7660.0,6.8
7163,2870.0,6.6
7164,77.0,6.3
7165,135.0,5.5
7166,935.0,5.0
7167,75.0,7.5
7168,248.0,7.0
7169,260.0,5.2
7170,161.0,6.6
7171,410.0,6.2
7172,176.0,6.5
7173,48.0,6.9
7174,26.0,6.6
7175,13.0,6.3
7176,164.0,7.2
7177,97.0,6.0
7178,478.0,5.9
7179,627.0,5.9
7180,7.0,5.4
7181,391.0,6.4
7182,885.0,6.7
7183,2.0,7.5
7184,6219.0,6.9
7185,223.0,7.1
7186,458.0,7.1
7187,780.0,6.0
7188,2265.0,5.9
7189,203.0,5.3
7190,733.0,8.0
7191,13.0,6.5
7192,171.0,7.1
7193,457.0,6.0
7194,5313.0,7.4
7195,432.0,3.8
7196,172.0,7.4
7197,349.0,5.4
7198,132.0,7.0
7199,259.0,6.4
7200,1996.0,6.4
7201,99.0,6.3
7202,747.0,7.5
7203,43.0,5.7
7204,944.0,6.7
7205,1912.0,6.9
7206,791.0,5.8
7207,4185.0,5.8
7208,43.0,5.0
7209,25.0,7.5
7210,56.0,4.8
7211,4.0,7.3
7212,2896.0,6.9
7213,2125.0,7.6
7214,3693.0,6.0
7215,1339.0,6.1
7216,479.0,5.3
7217,14.0,6.3
7218,189.0,4.2
7219,901.0,7.9
7220,133.0,6.7
7221,929.0,7.4
7222,115.0,6.4
7223,56.0,7.3
7224,1037.0,8.0
7225,19.0,5.5
7226,5537.0,8.2
7227,238.0,5.5
7228,939.0,6.7
7229,91.0,4.5
7230,83.0,6.4
7231,362.0,5.8
7232,2975.0,6.6
7233,5747.0,8.5
7234,4387.0,5.2
7235,115.0,6.7
7236,646.0,6.4
7237,133.0,7.1
7238,75.0,6.1
7239,13821.0,6.9
7240,1080.0,6.4
7241,2652.0,7.2
7242,1151.0,6.7
7243,1666.0,7.6
7244,1531.0,5.9
7245,75.0,8.5
7246,14.0,6.2
7247,715.0,6.0
7248,82.0,6.6
7249,40.0,7.2
7250,100.0,7.5
7251,363.0,5.3
7252,624.0,7.7
7253,265.0,5.1
7254,1404.0,8.0
7255,62.0,6.6
7256,687.0,5.9
7257,710.0,7.1
7258,712.0,6.2
7259,123.0,5.9
7260,0.0,0.0
7261,5575.0,6.9
7262,9.0,5.3
7263,234.0,6.4
7264,375.0,7.3
7265,1594.0,7.4
7266,466.0,6.1
7267,74.0,6.8
7268,459.0,6.7
7269,2095.0,6.4
7270,1611.0,5.3
7271,46.0,6.1
7272,116.0,5.0
7273,491.0,7.2
7274,329.0,7.5
7275,1883.0,7.3
7276,26.0,5.0
7277,1146.0,5.2
7278,6512.0,7.4
7279,1694.0,5.9
7280,1013.0,7.0
7281,552.0,5.2
7282,841.0,7.0
7283,2555.0,6.2
7284,80.0,6.7
7285,1195.0,6.5
7286,10712.0,8.2
7287,78.0,7.0
7288,857.0,6.0
7289,1993.0,6.3
7290,41.0,5.5
7291,2633.0,7.2
7292,24.0,7.0
7293,217.0,7.1
7294,138.0,5.6
7295,161.0,6.8
7296,30.0,7.5
7297,1730.0,5.8
7298,72.0,6.6
7299,88.0,5.3
7300,51.0,6.1
7301,764.0,5.9
7302,311.0,7.0
7303,7.0,6.6
7304,440.0,6.7
7305,29.0,5.8
7306,4666.0,6.1
7307,10.0,5.2
7308,18.0,5.3
7309,522.0,7.6
7310,54.0,6.3
7311,1533.0,7.8
7312,1062.0,5.5
7313,12337.0,8.1
7314,30.0,6.7
7315,23.0,5.1
7316,668.0,7.8
7317,406.0,5.6
7318,276.0,6.1
7319,3443.0,6.5
7320,1874.0,7.1
7321,6.0,6.7
7322,88.0,7.6
7323,1187.0,7.3
7324,1281.0,6.8
7325,3840.0,5.5
7326,3201.0,7.1
7327,425.0,7.2
7328,101.0,6.8
7329,1564.0,5.4
7330,4149.0,6.2
7331,406.0,6.1
7332,258.0,6.7
7333,2868.0,6.9
7334,334.0,8.1
7335,1719.0,7.1
7336,872.0,7.0
7337,117.0,6.5
7338,57.0,5.9
7339,1856.0,6.5
7340,18.0,6.2
7341,0.0,0.0
7342,2746.0,7.4
7343,167.0,7.5
7344,18.0,4.9
7345,99.0,5.7
7346,51.0,4.4
7347,64.0,6.9
7348,197.0,5.6
7349,286.0,5.7
7350,853.0,6.5
7351,855.0,7.2
7352,9.0,6.7
7353,52.0,6.2
7354,7.0,5.4
7355,713.0,5.7
7356,652.0,7.4
7357,19.0,4.3
7358,116.0,6.6
7359,1415.0,5.1
7360,219.0,5.6
7361,0.0,0.0
7362,1809.0,7.1
7363,10308.0,7.1
7364,22.0,6.3
7365,1906.0,6.6
7366,514.0,5.4
7367,146.0,5.1
7368,122.0,6.5
7369,432.0,5.5
7370,558.0,5.8
7371,27.0,4.4
7372,1161.0,7.1
7373,4021.0,7.1
7374,1712.0,7.1
7375,1436.0,7.4
7376,50.0,7.0
7377,293.0,7.4
7378,276.0,5.8
7379,2212.0,7.2
7380,584.0,5.6
7381,656.0,6.6
7382,111.0,7.4
7383,9.0,6.9
7384,674.0,7.1
7385,276.0,7.1
7386,407.0,6.2
7387,44.0,4.6
7388,305.0,6.2
7389,46.0,6.6
7390,48.0,3.0
7391,33.0,5.7
7392,743.0,7.2
7393,5235.0,5.9
7394,373.0,5.9
7395,324.0,5.4
7396,234.0,7.5
7397,3404.0,6.5
7398,213.0,8.0
